[0.3704 0.6674 0.8558 1.0098 1.1332]
[-0.0388  0.242   0.4268  0.579   0.7014]
[0.3704 0.6674 0.8558 1.0098 1.1332]
[0.9234 1.2016 1.386  1.5378 1.66  ]
